X,Y,OBJECTID,carr_way_no,road_id,road_name,start_name,end_name,location,latest,count_date,peak_hour,count_duration,adt,peaktraffic,pccar,pclcv,pcmcv,pchcvi,pchcvii,pcbus,pcheavy,NZTMX,NZTMY
1745984,5910722,7792,12738,40219,WOODLANDS PARK RD,MANUKA RD,WAIMA CRES (NORTH),464,Yes,2017/08/30 00:00:00+00,815,7D,3780,461,95,1,3,1,0,0,4,1745984,5910722
1737688,5921069,7793,4338,40257,WAITAKERE RD (SWANSON),END OF NO.86 ON RHS,KUMEU/WC BOUNDARY,3234,Yes,2017/08/04 00:00:00+00,1630,7D,3743,494,95,2,2,1,0,0,3,1737688,5921069
1737640,5920565,7794,10938,40305,TOWNSHIP RD,MCENTEE RD,END,40,Yes,2017/08/21 00:00:00+00,1445,7D,1133,169,89,1,8,2,0,0,10,1737640,5920565
1749394,5913842,7795,11136,40310,TITIRANGI RD,GREAT NORTH RD (RHS),ARAWA ST,0,Yes,2017/08/23 00:00:00+00,1145,7D,21050,1762,95,1,1,2,1,0,4,1749394,5913842
1748340,5912945,7796,11144,40310,TITIRANGI RD,CEZANNE PL,OLD TITIRANGI RD,1418,Yes,2017/08/16 00:00:00+00,1115,7D,13844,1236,96,0,4,0,0,0,4,1748340,5912945
1737265,5917566,7797,11194,40331,TE HENGA RD,SCENIC DR,UNITY RD,0,Yes,2017/08/16 00:00:00+00,1400,7D,1081,172,96,1,3,0,0,0,3,1737265,5917566
1730943,5917841,7798,,40332,TE AUTE RIDGE RD (WEST),,,1207,Yes,2017/08/21 00:00:00+00,830,7D,27,7,95,2,1,2,0,0,3,1730943,5917841
1748404,5910531,7799,11247,40359,TAKAHE RD,WOOD BAY RD,AVONLEIGH RD (AT TEE),0,Yes,2017/08/22 00:00:00+00,1715,7D,1351,159,98,0,2,0,0,0,2,1748404,5910531
1744684,5910778,7800,11393,40427,SHAW RD (WAITAKERE),CARTER RD,SCENIC DR,3167,Yes,2017/08/21 00:00:00+00,800,7D,1088,138,93,1,6,0,0,0,6,1744684,5910778
1731138,5908888,7801,13442,40436,SEAVIEW RD (PIHA),RAYNER RD,GLENESK RD,392,Yes,2017/08/23 00:00:00+00,1515,7D,2179,502,93,1,5,1,0,0,6,1731138,5908888
1744295,5910072,7802,11421,40442,SCENIC DR (TITIRANGI),SHAW RD (RHS),NORTH WAY,3608,Yes,2017/08/23 00:00:00+00,1430,7D,1594,288,95,1,4,0,0,0,4,1744295,5910072
1737700,5913794,7803,13992,40442,SCENIC DR (TITIRANGI),SPEED DERESTRICTION,TAWARI RD (START SIDE CULVERT RHS),11563,Yes,2017/08/23 00:00:00+00,1500,7D,449,90,94,1,4,1,0,0,5,1737700,5913794
1744820,5914441,7804,13301,40549,PARRS CROSS RD,LEGACY DR,SEYMOUR RD,1332,Yes,2017/08/16 00:00:00+00,1630,7D,19130,2099,96,0,3,1,0,0,4,1744820,5914441
1740429,5914841,7805,11667,40572,OPANUKU RD,HENDERSON VALLEY RD,GRASSMERE RD,0,Yes,2017/08/17 00:00:00+00,1600,7D,1141,135,95,1,4,0,0,0,4,1740429,5914841
1739415,5913410,7806,13293,40572,OPANUKU RD,END OF SEAL,END,2526,Yes,2017/08/17 00:00:00+00,730,7D,77,12,95,1,4,0,0,0,4,1739415,5913410
1741092,5918160,7807,13935,40687,O'NEILLS RD (SOUTH),PATSY O'HARA PL,DROWER RD (HYDRANT LHS),83,Yes,2017/08/17 00:00:00+00,1645,7D,633,87,93,1,6,0,0,0,6,1741092,5918160
1747658,5915008,7808,12505,41038,BUTTERWORTH DR,ROSEWARNE CRES,SABULITE RD,641,Yes,2017/08/21 00:00:00+00,1630,7D,5715,684,97,0,1,2,0,0,3,1747658,5915008
1744688,5922100,7809,10752,41072,BENCHMARK DR,WIDTH CHANGE (SUMP LHS),FERNHAVEN PL,221,Yes,2017/08/11 00:00:00+00,1745,7D,1396,157,95,1,3,1,0,0,4,1744688,5922100
1744102,5922849,7810,30370,41374,WESTGATE DR,RUSH CREEK DR,BONNY CRES,1289,Yes,2017/08/29 00:00:00+00,1700,7D,7163,962,96,0,2,2,0,0,4,1744102,5922849
1749819,5914562,7811,13343,47235,RATA ST (SOUTHBOUND),BINSTED RD,REID RD,386,Yes,2017/08/17 00:00:00+00,1630,7D,32915,2716,92,2,2,3,1,0,6,1749819,5914562
1768330,5899688,7812,24287,51103,COXHEAD RD,O'CONNELL ST,KOHIWI RD,715,Yes,2017/08/21 00:00:00+00,1615,7D,5584,641,97,0,3,0,0,0,3,1768330,5899688
1763080,5909164,7813,25402,51607,KAKA ST (MANGERE),TITI ST (LHS),TUI ST,196,Yes,2017/07/25 00:00:00+00,1630,7D,20105,1783,89,1,7,2,1,0,10,1763080,5909164
1759986,5909183,7814,25759,51793,MAHUNGA DR,WALMSLEY RD,MARKET COVE RD,0,Yes,2017/07/23 00:00:00+00,1530,7D,15445,1711,92,1,6,1,0,0,7,1759986,5909183
1767887,5899495,7815,25891,51872,MCDIVITT ST,MAHIA RD,DR PICKERING AVE,0,Yes,2017/08/25 00:00:00+00,800,7D,1155,292,98,0,2,0,0,0,2,1767887,5899495
1769795,5910413,7816,26058,51945,MOTATAU RD,SUNNYSIDE CRES,HOLROYD PL,913,Yes,2017/08/07 00:00:00+00,745,7D,2468,356,97,0,3,0,0,0,3,1769795,5910413
1762958,5909194,7817,27321,52541,TUI ST (OTAHUHU),KAHU ST,KAKA ST (AT TEE),0,Yes,2017/07/25 00:00:00+00,1630,7D,9890,1777,88,1,9,1,1,0,11,1762958,5909194
1766807,5899498,7818,33743,53130,GLENVEAGH PARK DR,LOUGHINISLAND PL,CARN CLOSE,345,Yes,2017/08/25 00:00:00+00,1430,7D,1317,156,92,0,7,1,0,0,8,1766807,5899498
1766520,5899773,7819,27911,53498,CASTLEFINN DR,WEYMOUTH RD,CUL DE SAC,86,Yes,2017/08/17 00:00:00+00,745,7D,712,92,99,0,1,0,0,0,1,1766520,5899773
1773695,5897232,7820,3214,60128,HILL CRES (PAPAKURA),GROVE RD,OLD WAIROA RD,0,Yes,2017/08/07 00:00:00+00,1445,7D,237,34,98,0,2,0,0,0,2,1773695,5897232
1771193,5899979,7821,3429,60355,POPES RD,TAKANINI SCHOOL RD,PORCHESTER RD,58,Yes,2017/08/17 00:00:00+00,1630,7D,3995,543,88,1,7,3,1,0,11,1771193,5899979
1749913,5913699,7822,13366,80136,RANKIN AVE,CLARK ST,AMBRICO PL,50,Yes,2017/09/05 00:00:00+00,1715,7D,14677,1472,95,0,3,2,0,0,5,1749913,5913699
1739339,5967080,7823,4807,10698,OLD WOODCOCKS RD,END OF SEAL,START OF SEAL,494,Yes,2017/06/14 00:00:00+00,1445,7D,151,47,80,3,11,3,3,0,17,1739339,5967080
1739179,5962557,7824,5768,10003,AHUROA RD,START OF SEAL,END OF SEAL,13678,Yes,2017/08/03 00:00:00+00,1600,7D,584,456,94,2,3,1,0,0,4,1739179,5962557
1729858,5940061,7825,5293,10326,GARFIELD RD (HELENSVILLE),COMMERCIAL RD,NELSON ST,268,Yes,2017/09/08 00:00:00+00,815,7D,1388,233,96,1,1,2,0,0,3,1729858,5940061
1740299,5970366,7826,5097,10482,KAIPARA FLATS RD,NEWTON RD,KAIPARA HILLS RD,7968,Yes,2017/06/14 00:00:00+00,1615,7D,542,76,89,2,5,3,1,0,9,1740299,5970366
1719092,5953252,7827,4977,10581,MAIRETAHI RD,SOUTH HEAD RD,GATE,1382,Yes,2017/08/11 00:00:00+00,900,7D,96,19,90,2,4,2,2,0,8,1719092,5953252
1737041,5989003,7828,4969,10585,MANGAWHAI RD,S HWAY 1,LOWER SILVER HILL RD,1342,Yes,2017/06/07 00:00:00+00,745,7D,904,113,82,3,9,3,3,0,15,1737041,5989003
1734455,5944879,7829,5708,10730,PEAK RD,S HWAY 16,SHANKS RD,667,Yes,2017/08/23 00:00:00+00,1645,7D,2008,244,85,2,12,1,0,0,13,1734455,5944879
1733527,5980722,7830,4722,10760,PORT ALBERT RD,S HWAY 16,BIDDLE RD,667,Yes,2017/09/14 00:00:00+00,1030,7D,1167,137,92,3,3,1,1,0,5,1733527,5980722
1732588,5981453,7831,4721,10760,PORT ALBERT RD,BIDDLE RD,UNDERWOOD RD,1892,Yes,2017/09/14 00:00:00+00,1700,7D,1082,125,88,2,7,2,1,0,10,1732588,5981453
1751159,5945039,7832,4528,10890,SPUR RD,LENNON ACCESS RD,END OF ROAD,2697,Yes,2017/09/06 00:00:00+00,1500,7D,234,38,86,2,12,0,0,0,12,1751159,5945039
1735196,5983885,7833,4595,11031,WELLSFORD VALLEY RD,SCHOOL RD 5 (WELLSFORD),START OF BRIDGE,635,Yes,2017/09/14 00:00:00+00,1030,7D,320,79,94,2,3,1,0,0,4,1735196,5983885
1730862,5983583,7834,4301,11031,WELLSFORD VALLEY RD,START OF SEAL,PORT ALBERT RD,5547,Yes,2017/09/14 00:00:00+00,830,7D,297,64,84,4,5,4,3,0,12,1730862,5983583
1752095,5935825,7835,4487,11146,LONELY TRACK RD (GLENVAR),ALPURT BRIDGE,URBAN/RURAL,2013,Yes,2017/08/29 00:00:00+00,745,7D,2150,330,93,1,2,4,0,0,6,1752095,5935825
1756646,5926124,7836,6727,20006,AKORANGA DR,COLLEGE RD,THE WAREHOUSE WAY,953,Yes,2017/09/01 00:00:00+00,745,7D,14610,1706,94,1,3,2,0,0,5,1756646,5926124
1753281,5929912,7837,6759,20012,ALBANY HIGHWAY (ALBANY),SUNSET RD,UNSWORTH DR,163,Yes,2017/08/09 00:00:00+00,1630,7D,30532,3366,95,1,3,1,0,0,4,1753281,5929912
1755673,5927042,7838,6814,20023,SUNNYBRAE RD,ELLEN AVE,SUNNYBRAE RD SERVICE LANE,398,Yes,2017/09/07 00:00:00+00,1630,7D,18058,1657,96,0,2,2,0,0,4,1755673,5927042
1755324,5927479,7839,6818,20023,SUNNYBRAE RD,ANNE RD,ARGUS PL,964,Yes,2017/09/07 00:00:00+00,1630,7D,10710,1613,96,0,3,1,0,0,4,1755324,5927479
1755240,5927560,7840,6819,20023,SUNNYBRAE RD,RAEBEN AVE,PORANA RD,1079,Yes,2017/09/13 00:00:00+00,1645,7D,16269,1613,97,0,1,2,0,0,3,1755240,5927560
1754549,5925700,7841,6823,20024,PUPUKE RD GLENFIELD,TILDEN AVE,LYDIA AVE,667,Yes,2017/09/07 00:00:00+00,745,7D,10935,1373,96,0,2,2,0,0,4,1754549,5925700
1754826,5925775,7842,6824,20024,PUPUKE RD GLENFIELD,LYDIA AVE,RALEIGH RD,953,Yes,2017/09/07 00:00:00+00,745,7D,11299,1413,97,0,2,1,0,0,3,1754826,5925775
1754592,5927456,7843,9711,20026,ARCHERS RD,BEATRICE ST,CHARTWELL AVE,895,Yes,2017/08/30 00:00:00+00,815,7D,10263,1001,97,0,1,2,0,0,3,1754592,5927456
1755405,5928215,7844,9706,20026,ARCHERS RD,LOCKET RD,POLAND RD,2014,Yes,2017/08/30 00:00:00+00,1030,7D,15190,1535,97,0,2,1,0,0,3,1755405,5928215
1753923,5928498,7845,6835,20027,CHIVALRY RD,GLENFIELD RD,COLIN WILD RD,179,Yes,2017/09/02 00:00:00+00,1615,7D,6984,731,97,0,2,1,0,0,3,1753923,5928498
1754966,5928865,7846,9759,20049,DIANA DR,ASHFIELD RD,WAIRAU RD,1009,Yes,2017/08/30 00:00:00+00,1600,7D,11584,1113,94,0,3,3,0,0,6,1754966,5928865
1755254,5928833,7847,6976,20050,HILLSIDE RD (SUNSET NORTH),WAIRAU RD,POLAND RD,182,Yes,2017/09/05 00:00:00+00,1545,7D,9728,997,96,0,3,1,0,0,4,1755254,5928833
1754838,5928471,7848,6977,20050,HILLSIDE RD (SUNSET NORTH),POLAND RD,DIANA DR,751,Yes,2017/09/05 00:00:00+00,1500,7D,7834,801,95,0,3,2,0,0,5,1754838,5928471
1755251,5927694,7849,7332,20263,PORANA RD,TAKA/GLENFIELD BOUNDARY,SUNNYBRAE RD,739,Yes,2017/09/09 00:00:00+00,1600,7D,10894,1132,97,0,2,1,0,0,3,1755251,5927694
1755103,5929440,7850,7518,20396,LINK DR,TARGET RD,CROFTFIELD LANE,118,Yes,2017/09/05 00:00:00+00,1400,7D,13576,1485,95,0,3,2,0,0,5,1755103,5929440
1754105,5927847,7851,7566,20432,BENTLEY AVE,BATTLE PL,DOWNING ST,263,Yes,2017/09/12 00:00:00+00,1630,7D,11631,1215,97,0,2,1,0,0,3,1754105,5927847
1754139,5931149,7852,7930,20690,SANTIAGO CRES,MEADOWOOD DR (STH),SABANA PL,348,Yes,2017/09/09 00:00:00+00,1345,7D,154,29,95,0,2,3,0,0,5,1754139,5931149
1753538,5930197,7853,9781,20701,GOLDFINCH RISE,CARIBBEAN DR,AZURE GR,171,Yes,2017/09/25 00:00:00+00,745,7D,1880,281,97,0,2,1,0,0,3,1753538,5930197
1756209,5926038,7854,8048,21014,COLLEGE RD (NORTHCOTE),CADNESS ST,TONAR ST,710,Yes,2017/09/02 00:00:00+00,1645,7D,6290,849,96,0,4,0,0,0,4,1756209,5926038
1755631,5925425,7855,8102,21047,LAKE RD (ONEWA),KORORO ST,EXMOUTH RD,779,Yes,2017/08/25 00:00:00+00,1700,7D,11383,1299,97,0,2,1,0,0,3,1755631,5925425
1755564,5926002,7856,8104,21047,LAKE RD (ONEWA),GREENSLADE CRES SOUTH,GREENSLADE CRES NORTH,1354,Yes,2017/08/25 00:00:00+00,1130,7D,11771,1108,96,0,3,1,0,0,4,1755564,5926002
1755091,5925961,7857,,21064,OCEAN VIEW RD (NORTHCOTE),,,903,Yes,2017/09/09 00:00:00+00,1645,7D,9104,949,97,0,1,2,0,0,3,1755091,5925961
1756136,5924586,7858,8185,21084,SYLVAN AVE,ONEWA RD,TARAHANGA ST,60,Yes,2017/08/25 00:00:00+00,1645,7D,4838,623,96,0,2,2,0,0,4,1756136,5924586
1755755,5926583,7859,9056,22570,NORTHCOTE RD (WEST),TAKAPUNA BOUNDARY (NO.50),,280,Yes,2017/09/01 00:00:00+00,1700,7D,24058,2133,95,1,2,2,0,0,4,1755755,5926583
1753530,5936023,7860,9624,22877,RISING PDE,MEHARG PL,RICHARD HILL CLOSE,510,Yes,2017/09/09 00:00:00+00,730,7D,1642,186,98,0,2,0,0,0,2,1753530,5936023
1752133,5929945,7861,9465,25004,UPPER HARBOUR DR,DENE CRT,EMILY LANE,515,Yes,2017/09/13 00:00:00+00,745,7D,5562,983,95,1,3,1,0,0,4,1752133,5929945
1751609,5929309,7862,9467,25004,UPPER HARBOUR DR,KERERU GR,GREENHITHE RD,1363,Yes,2017/09/13 00:00:00+00,745,7D,5226,958,93,1,5,1,0,0,6,1751609,5929309
1759463,5917831,7863,16330,30069,ARNEY RD (REMUERA),BELL RD,ARNEY CRES,1012,Yes,2017/09/01 00:00:00+00,745,7D,2823,508,99,0,1,0,0,0,1,1759463,5917831
1761516,5917459,7864,30404,30142,BENSON RD,UPLAND RD RAB,CROWN LANE,637,Yes,2017/09/09 00:00:00+00,730,7D,5443,880,98,0,1,1,0,0,2,1761516,5917459
1762357,5915997,7865,20447,30234,CELTIC CRES,INNISFREE DR (EAST),INNISFREE DR (WEST),655,Yes,2017/09/09 00:00:00+00,730,7D,573,67,96,0,2,2,0,0,4,1762357,5915997
1755128,5921270,7866,14959,30341,CURRAN ST,EMMETT ST,SARSFIELD ST,363,Yes,2017/09/01 00:00:00+00,1600,7D,7328,857,97,0,3,0,0,0,3,1755128,5921270
1754894,5918973,7867,14978,30387,DRYDEN ST,PRIME RD,FIRTH RD,228,Yes,2017/09/06 00:00:00+00,800,7D,2908,522,99,0,1,0,0,0,1,1754894,5918973
1758102,5917681,7868,15666,30525,GILLIES AVE,VIADUCT (SUMP LHS),ALPERS AVE,506,Yes,2017/09/25 00:00:00+00,1300,7D,28016,2205,93,1,3,2,1,0,6,1758102,5917681
1759198,5920275,7869,16455,30526,GLADSTONE RD (PARNELL),BALFOUR RD,CLEVELAND RD,371,Yes,2017/09/13 00:00:00+00,1715,7D,7247,741,96,0,3,1,0,0,4,1759198,5920275
1757481,5919187,7870,16936,30546,GRAFTON BRIDGE,MOTORWAY OVERBRIDGE (1ST ABUTMENT),MOTORWAY OVERBRIDGE (2ND ABUTMENT),331,Yes,2017/09/13 00:00:00+00,1245,7D,3885,354,86,0,7,7,0,0,14,1757481,5919187
1755275,5920800,7871,15129,30669,JERVOIS RD,BLAKE ST,SHELLY BEACH RD,279,Yes,2017/09/15 00:00:00+00,800,7D,21890,1979,93,1,4,2,0,0,6,1755275,5920800
1753236,5913951,7872,14594,30746,LABURNUM RD,MERSEY PL,MARCONI PL (SUMPS RHS),284,Yes,2017/09/25 00:00:00+00,900,7D,1004,110,98,0,2,0,0,0,2,1753236,5913951
1751747,5914974,7873,14650,30897,METHUEN RD,BLOCKHOUSE BAY RD,BOLLARD AVE,178,Yes,2017/09/15 00:00:00+00,1645,7D,1380,190,97,0,3,0,0,0,3,1751747,5914974
1752074,5914905,7874,14652,30897,METHUEN RD,BOLLARD AVE,CONDLIFFE PL,513,Yes,2017/09/15 00:00:00+00,1730,7D,1004,102,96,0,3,1,0,0,4,1752074,5914905
1752234,5915856,7875,19404,30956,NEW NORTH RD,RICHARDSON RD,ENNISMORE RD,5676,Yes,2017/09/25 00:00:00+00,1630,7D,21356,2005,95,1,2,2,0,0,4,1752234,5915856
1756564,5918919,7876,16221,30957,NEWTON RD (NEWTON),PIWAKAWAKA ST,CARGILL ST,513,Yes,2017/09/22 00:00:00+00,800,7D,22736,2375,93,1,2,3,1,0,6,1756564,5918919
1758439,5920090,7877,31005,31027,PARNELL RISE,MUTU ST,BEDFORD ST,283,Yes,2017/09/15 00:00:00+00,800,7D,18739,1934,95,0,4,1,0,0,5,1758439,5920090
1758698,5918783,7878,31001,31028,PARNELL RD,COWIE ST,GEORGE ST,1658,Yes,2017/09/15 00:00:00+00,745,7D,17405,1410,96,0,2,2,0,0,4,1758698,5918783
1746064,5917966,7879,19228,31182,ST LUKES RD,ASQUITH AVE,END DIVIDED MEDIAN,788,Yes,2017/09/25 00:00:00+00,1330,7D,26150,2385,97,0,2,0,1,0,3,1746064,5917966
1757147,5916832,7880,18626,31274,STOKES RD,MT EDEN RD,EGLINTON AVE,120,Yes,2017/09/01 00:00:00+00,745,7D,10292,1065,97,0,2,1,0,0,3,1757147,5916832
1766889,5917413,7881,17852,31286,SUNNYMEAD RD,FENCHURCH ST,TE NOHOTU RD,257,Yes,2017/08/29 00:00:00+00,1615,7D,162,29,91,1,5,2,1,0,8,1766889,5917413
1765572,5917044,7882,18157,31313,TANIWHA ST,LINE RD RAB,HEATHERBANK ST,280,Yes,2017/09/01 00:00:00+00,1445,7D,8185,734,96,0,3,1,0,0,4,1765572,5917044
1751898,5912971,7883,14799,31335,TERRY ST,BLOCKHOUSE BAY RD,WHITNEY ST (RHS),264,Yes,2017/09/25 00:00:00+00,745,7D,5608,1014,98,0,2,0,0,0,2,1751898,5912971
1752189,5919130,7884,15521,31430,WALFORD RD,MEOLA RD,WAINUI AVE,124,Yes,2017/09/06 00:00:00+00,800,7D,3437,486,96,0,1,3,0,0,4,1752189,5919130
1756293,5921040,7885,16272,31466,WESTHAVEN DR,BEAUMONT ST,WESTHAVEN MARINA ACCESS,98,Yes,2017/09/25 00:00:00+00,745,7D,4824,556,93,0,5,2,0,0,7,1756293,5921040
1766205,5917925,7886,15564,31472,WEST TAMAKI RD,PADDINGTON ST,ELSTREE AVE,1328,Yes,2017/09/01 00:00:00+00,800,7D,6953,967,96,0,3,1,0,0,4,1766205,5917925
1756599,5915792,7887,30381,33285,BANK ST (MT EDEN),PLUNKET RD,WAIRIKI RD,174,Yes,2017/09/02 00:00:00+00,730,7D,242,45,97,0,2,1,0,0,3,1756599,5915792
1757038,5912170,7888,19427,33412,CARLTON ST,VIKING AVE,MCILROY AVE,493,Yes,2017/09/25 00:00:00+00,1630,7D,3086,599,97,0,2,1,0,0,3,1757038,5912170
1765012,5914967,7889,21629,33844,JELLICOE RD (MT WELLINGTON),PLEASANT VIEW RD,GREEN RD,205,Yes,2017/09/25 00:00:00+00,1645,7D,16615,1584,93,1,4,2,0,0,6,1765012,5914967
1763632,5915533,7890,21589,33982,LUNN AVE,MARUA RD,ROAD WIDENS (START OF 4 LANES),678,Yes,2017/08/30 00:00:00+00,1700,7D,18436,1739,95,0,4,1,0,0,5,1763632,5915533
1760573,5912449,7891,20391,34069,MAYS RD,CHURCH ST,RAIL CROSSING,106,Yes,2017/08/30 00:00:00+00,1645,7D,5243,702,90,0,5,4,1,0,10,1760573,5912449
1753690,5915773,7892,21719,34119,MT ALBERT RD (SANDRINGHAM),MT ROYAL AVE,HIGHLAND RD,1190,Yes,2017/09/05 00:00:00+00,745,7D,12082,1398,97,0,2,1,0,0,3,1753690,5915773
1759253,5913114,7893,22990,34125,MT SMART RD,CAMERON ST,MARIRI RD,1050,Yes,2017/09/25 00:00:00+00,730,7D,18144,1799,96,0,2,2,0,0,4,1759253,5913114
1760550,5913080,7894,22997,34125,MT SMART RD,WAITANGI RD,FELIX ST,2370,Yes,2017/08/30 00:00:00+00,730,7D,15297,1745,95,0,4,1,0,0,5,1760550,5913080
1764040,5911908,7895,21769,34127,MT WELLINGTON HIGHWAY,VESTEY DR RAB,GEORGE BOURKE DR,3198,Yes,2017/09/25 00:00:00+00,1615,7D,19059,1825,91,1,4,3,1,0,8,1764040,5911908
1764046,5910712,7896,21776,34127,MT WELLINGTON HIGHWAY,NEW BRIGHTON RD,PORTAGE RD (RHS),4509,Yes,2017/09/11 00:00:00+00,1600,7D,22583,2146,93,0,4,3,0,0,7,1764046,5910712
1764469,5911643,7897,41172,34213,PANAMA RD,TAHUHU RD,SOPHIA CL,400,Yes,2017/09/11 00:00:00+00,1630,7D,10638,1142,94,0,4,2,0,0,6,1764469,5911643
1762589,5913814,7898,21569,34242,PENROSE RD,LEONARD RD,BAILEY RD,795,Yes,2017/09/11 00:00:00+00,1630,7D,14413,1675,93,0,4,2,1,0,7,1762589,5913814
1755093,5917052,7899,19143,34385,SANDRINGHAM RD,PAICE AVE,GRIBBLEHIRST RD,1272,Yes,2017/09/01 00:00:00+00,1130,7D,16937,1627,97,0,2,1,0,0,3,1755093,5917052
1754897,5916388,7900,19150,34385,SANDRINGHAM RD,BALMORAL RD,PATTERSON ST,1967,Yes,2017/09/15 00:00:00+00,1700,7D,18481,1528,97,0,2,1,0,0,3,1754897,5916388
1755483,5916202,7901,18608,34669,WIREMU ST,DOMINION RD,VOLCANIC ST,214,Yes,2017/09/02 00:00:00+00,1830,7D,1379,220,98,0,1,1,0,0,2,1755483,5916202
1762286,5911858,7902,22848,35268,SOUTHPARK PL,HUGO JOHNSTON DR,CUL-DE-SAC,110,Yes,2017/09/13 00:00:00+00,700,7D,497,85,84,0,7,6,3,0,16,1762286,5911858
1747270,5913604,7903,10516,40056,WILSON RD (GLEN EDEN),CAPTAIN SCOTT RD RAB,BOWERS RD (LIGHTPOLE RHS),34,Yes,2017/09/12 00:00:00+00,1700,7D,7271,850,97,0,1,2,0,0,3,1747270,5913604
1747123,5913648,7904,10744,40155,OATES RD,GLENDALE RD,CAPTAIN SCOTT RD RAB,192,Yes,2017/09/12 00:00:00+00,800,7D,7157,819,96,0,2,2,0,0,4,1747123,5913648
1746995,5913775,7905,10746,40156,GLENDALE RD,GLENMALL PL,OATES RD (AT TEE),91,Yes,2017/09/12 00:00:00+00,1630,7D,5848,654,96,0,2,2,0,0,4,1746995,5913775
1748664,5911640,7906,11326,40386,STOTTHOLM RD,GOLF RD,DOLBEAR ST,394,Yes,2017/09/25 00:00:00+00,800,7D,1463,351,93,0,2,5,0,0,7,1748664,5911640
1744404,5919133,7907,13861,40702,LARNOCH RD,ALAN AVE,POWELL PL,504,Yes,2017/09/12 00:00:00+00,800,7D,6249,780,96,0,3,1,0,0,4,1744404,5919133
1746861,5911898,7908,11920,40718,KONINI RD (WAITAKERE),ONEDIN PL,GREENWOODS CL,438,Yes,2017/09/25 00:00:00+00,900,7D,2410,322,97,1,2,0,0,0,2,1746861,5911898
1746885,5911562,7909,11921,40718,KONINI RD (WAITAKERE),WIRIHANA RD,DAFFODIL ST,773,Yes,2017/09/25 00:00:00+00,900,7D,1840,374,98,0,2,0,0,0,2,1746885,5911562
1775446,5901512,7910,23354,50688,ALFRISTON-ARDMORE RD (MANUREWA),ALFRISTON RD,CLEVEDON-TAKANINI RD,2046,Yes,2017/09/03 00:00:00+00,700,7D,3681,713,86,2,10,1,1,0,12,1775446,5901512
1770299,5901410,7911,29212,50689,ALFRISTON RD (MANUREWA),MAGIC WAY,SARALEE DR,1508,Yes,2017/08/30 00:00:00+00,1630,7D,11974,1374,93,1,5,1,0,0,6,1770299,5901410
1774288,5903090,7912,23807,50902,BROOKBY RD,ALFRISTON ARDMORE RD,RICHARDSON RD,364,Yes,2017/09/03 00:00:00+00,700,7D,5172,769,75,1,19,3,2,0,24,1774288,5903090
1774875,5903355,7913,34770,50902,BROOKBY RD,RICHARDSON RD,ROAD WIDENS,1014,Yes,2017/09/03 00:00:00+00,700,7D,5133,759,76,1,18,3,2,0,23,1774875,5903355
1781508,5904200,7914,34129,51041,CLEVEDON-KAWAKAWA RD,PAPAKURA-CLEVEDON RD RAB,CLEVEDON WHARF BRIDGE (1ST ABUT),196,Yes,2017/09/13 00:00:00+00,1445,7D,3715,413,92,2,6,0,0,0,6,1781508,5904200
1781899,5904376,7915,24156,51041,CLEVEDON-KAWAKAWA RD,CLEVEDON WHARF BRIDGE (2ND ABUT),MCNICOL RD,662,Yes,2017/09/13 00:00:00+00,1645,7D,3438,370,88,3,8,1,0,0,9,1781899,5904376
1785599,5906127,7916,24150,51041,CLEVEDON-KAWAKAWA RD,NESS VALLEY RD (POWERPOLE RHS),PIRO BRIDGE (1ST ABUTMENT),5782,Yes,2017/09/13 00:00:00+00,1645,7D,2170,245,89,3,8,0,0,0,8,1785599,5906127
1786040,5907578,7917,34130,51041,CLEVEDON-KAWAKAWA RD,PIRO BRIDGE (1ST ABUTMENT),LUKES BRIDGE (1ST ABUTMENT),7367,Yes,2017/09/13 00:00:00+00,1130,7D,1995,227,88,3,9,0,0,0,9,1786040,5907578
1777404,5901378,7918,24160,51042,CLEVEDON-TAKANINI RD,BURNSIDE RD,PARISH LINE RD (LHS),1218,Yes,2017/09/03 00:00:00+00,1630,7D,2727,308,86,2,11,1,0,0,12,1777404,5901378
1766762,5905803,7919,24987,51405,GREAT SOUTH RD (MANUKAU),ALLENBY RD,PEMBROKE ST,14937,Yes,2017/09/22 00:00:00+00,1545,7D,20496,1738,97,0,2,0,1,0,3,1766762,5905803
1766518,5899772,7920,25564,51683,KONINI AVE,MOTATAU RD,MAXWELL AVE,194,Yes,2017/09/03 00:00:00+00,1630,7D,3709,459,97,0,3,0,0,0,3,1766518,5899772
1765536,5907309,7921,25870,51860,MAXWELL AVE (PAPATOETOE),SEYMOUR AVE,KONINI AVE (AT TEE),177,Yes,2017/09/03 00:00:00+00,1630,7D,3398,402,98,0,2,0,0,0,2,1765536,5907309
1782058,5904060,7922,25925,51887,MCNICOL RD,CLEVEDON-KAWAKAWA RD,OTAU MOUNTAIN RD,377,Yes,2017/09/12 00:00:00+00,830,7D,506,63,89,2,7,1,1,0,9,1782058,5904060
1783468,5902110,7923,25923,51887,MCNICOL RD,TOURIST RD,WHITESIDE LANE (END CULVERT LHS),2821,Yes,2017/09/12 00:00:00+00,800,7D,397,52,70,1,10,7,12,0,29,1783468,5902110
1781446,5903268,7924,26035,51939,MONUMENT RD,HYDE RD,SPEED DERESTRICTION,551,Yes,2017/09/12 00:00:00+00,1030,7D,1729,506,91,2,7,0,0,0,7,1781446,5903268
